,Time,User,Tweet
24,2022-03-23 20:12:53+00:00,IBM,"@mtaimoorhas Hi Muhammad -- To address a specific concern with your account, please contact our Accounting services team. You can use the live chat at https://t.co/FrrmrTdhaf (bottom-right of the page, the blue button saying “Let’s talk”) or send an email to: verify@us.ibm.com"
25,2022-03-23 20:09:10+00:00,IBM,@jakordmediatv Great job! 🙌
26,2022-03-23 17:28:13+00:00,IBM,Matchup 8:
27,2022-03-23 17:28:13+00:00,IBM,Matchup 7:
28,2022-03-23 17:28:12+00:00,IBM,Matchup 6:
29,2022-03-23 17:28:12+00:00,IBM,Matchup 5:
30,2022-03-23 17:28:11+00:00,IBM,Matchup 4:
31,2022-03-23 17:28:11+00:00,IBM,Matchup 3:
32,2022-03-23 17:28:10+00:00,IBM,Matchup 2:
33,2022-03-23 17:28:09+00:00,IBM,Matchup 1:
34,2022-03-23 17:28:08+00:00,IBM,"Today’s matchups in the Gamechanger Games focus on improvements to everyday life.

What changed the game more: the Hoodie or the Compact Disc? Sliced Bread or Chat Rooms? You tell us! Cast your votes below. ⬇️ https://t.co/AkcMKvKaun"
35,2022-03-23 16:25:52+00:00,IBM,RT @IBMNews: IBM and @ATT - partners of over 20 years - have announced plans to help businesses across all industries innovate and tackle c…
36,2022-03-23 15:43:03+00:00,IBM,"@carlostic26 Awesome work, Carlos! 💪"
37,2022-03-23 15:28:33+00:00,IBM,@175ashu Thank you for reaching out and apologies for this error. We will fix this on our end.
38,2022-03-23 13:49:29+00:00,IBM,@Chathurya333 Awesome work! 💪
39,2022-03-23 11:20:34+00:00,IBM,"@BT4u2c Great to see, Bryan. Keep learning! 💡 https://t.co/Nd4nCfSstf"
40,2022-03-23 07:40:15+00:00,IBM,"@breyna10 Awesome work, Bernardo! 💪 https://t.co/81luw3NNeB"
41,2022-03-23 07:17:20+00:00,IBM,"@kholy Keep up the great work, Mohamed! 🙌 https://t.co/Kp2VQf0MYu"
42,2022-03-23 04:04:51+00:00,IBM,"@alberzenon Awesome work, Alberto! 💪"
43,2022-03-23 02:04:27+00:00,IBM,"@christacoryell Awesome work, Christa! 💪"
44,2022-03-22 21:04:48+00:00,IBM,"@breyna10 That's great to see, Bernardo! https://t.co/k6BKdQTxmo"
45,2022-03-22 19:35:03+00:00,IBM,"@ElijahAdejimi Great job, Elijah! 👏"
46,2022-03-22 17:41:14+00:00,IBM,Matchup 8:
47,2022-03-22 17:41:14+00:00,IBM,Matchup 7:
48,2022-03-22 17:41:13+00:00,IBM,Matchup 6:
49,2022-03-22 17:41:13+00:00,IBM,Matchup 5:
50,2022-03-22 17:41:12+00:00,IBM,Matchup 4:
51,2022-03-22 17:41:12+00:00,IBM,Matchup 3:
52,2022-03-22 17:41:11+00:00,IBM,Matchup 2:
53,2022-03-22 17:41:11+00:00,IBM,Matchup 1:
54,2022-03-22 17:41:09+00:00,IBM,"As an all-time leader in patents, IBM knows innovation.

Welcome to the Gamechanger Games, where 64 of history's most impactful innovations will go head-to-head for the title of Ultimate Gamechanger. Let’s begin with the Tech region! Cast your votes below.⬇️ https://t.co/Ch5ZaYi521"
55,2022-03-22 17:26:08+00:00,IBM,"@metwalyaly Congrats, Metwaly! Excellent work. 👏"
56,2022-03-22 17:24:45+00:00,IBM,"@altfuns Well done, Poncho! 👏"
57,2022-03-22 17:20:27+00:00,IBM,"@tizzleflixx Nicely done, Paul! 👍"
58,2022-03-22 14:35:04+00:00,IBM,"@evergreen_tarun Congrats, Tarun! Keep learning! 💡"
59,2022-03-22 13:50:14+00:00,IBM,"AI + cloud + IoT = clean drinking water🚰

As the 2021 Call for Code Global Challenge winner, Saaf Water is providing communities with the data needed to make safe decisions about H20 purification and consumption. Learn more this #WorldWaterDay 💧 https://t.co/SDFu9XebCH https://t.co/V5NnZfYx2p"
60,2022-03-22 13:48:08+00:00,IBM,"@forbesmankofi Way to go, Kofi! 👏"
61,2022-03-22 07:02:30+00:00,IBM,@jaganjaggu07 Congratulations on your achievement👏 https://t.co/MMadV3LoYE
62,2022-03-22 05:07:13+00:00,IBM,@Marketechnologa Way to go👏 https://t.co/PGmPTO3kLw
63,2022-03-21 20:11:33+00:00,IBM,"@SDegrace Terrific work, Starrlee! 👏"
64,2022-03-21 17:13:55+00:00,IBM,"@HelenMitres Congrats, Helen! Great work. 👏"
65,2022-03-21 17:08:50+00:00,IBM,@zainab_ekiye Excellent work! 👏
66,2022-03-21 17:07:38+00:00,IBM,"@Tinneminy Well done, Kavita. Keep learning! 💡"
67,2022-03-21 10:31:20+00:00,IBM,@SarankumarJeya1 Way to go 👏 https://t.co/QXMgnnFIos
68,2022-03-21 08:30:41+00:00,IBM,"@Gamme_Us Congratulations on your achievement, Gemechu 👏 https://t.co/38Ohy8Nrs8"
69,2022-03-21 04:21:22+00:00,IBM,"@duttaroy_saion Awesome work, Saion! 💪"
70,2022-03-21 03:21:43+00:00,IBM,"@RafaEntarch Great job, Rafael! 🙌"
71,2022-03-20 10:17:36+00:00,IBM,"@Ozrozyrt Congratulations on your achievement, Ozer 👏 https://t.co/x351Por9BX"
72,2022-03-20 03:14:27+00:00,IBM,"@tharindu_kusal @IBMDeveloper @IBMIoT @IBMcloud @CognitiveClass Great job, Kusal! 👏"
73,2022-03-20 03:11:19+00:00,IBM,"@maheshparadkar Great job, Mahesh! 🙌"
74,2022-03-20 01:09:07+00:00,IBM,"@BT4u2c Great job, Bryan! 🙌"
75,2022-03-19 23:40:12+00:00,IBM,"@forbesmankofi Awesome work, Kofi!💪"
76,2022-03-19 10:13:03+00:00,IBM,@GaneshK16094529 Awesome work! 💪 https://t.co/zXZ9sX61jC
77,2022-03-19 09:19:20+00:00,IBM,"@zelvaio Awesome work, Zelva! 💪 https://t.co/cI0N1uiMJb"
78,2022-03-19 08:24:54+00:00,IBM,"@kushalpathak Keep up the great work, Dr. Kushal! 🙌 https://t.co/WXfn59QzRe"
79,2022-03-18 22:16:10+00:00,IBM,"@breyna10 Way to go, Bernardo! 👏👏👏"
80,2022-03-18 20:09:59+00:00,IBM,"@jrgcampuzano Great to see, Lawrence. Keep learning! 💡"
81,2022-03-18 14:09:24+00:00,IBM,"@abrahamzetz Awesome work, Abraham! 💪"
82,2022-03-18 14:08:10+00:00,IBM,"@realMikeBrew Great job, Mike! 🙌"
83,2022-03-18 11:36:11+00:00,IBM,"@HenryKochDE Great to see, Henry. Keep learning! 💡 https://t.co/hesBlMZT9U"
84,2022-03-18 09:48:40+00:00,IBM,@hackerwhale Keep up the great work! 🙌 https://t.co/zJU2ijbqnF
85,2022-03-18 09:33:48+00:00,IBM,"@teja_rubio Great to see, Jose. Keep learning! 💡 https://t.co/fk8PJA5JMk"
86,2022-03-18 01:11:28+00:00,IBM,"@PauloPi27238243 Great job, Paulo! 🙌"
87,2022-03-17 21:25:36+00:00,IBM,@Titus52188294 Great job! 🙌
88,2022-03-17 15:34:57+00:00,IBM,"@johannesbambang Congrats, Johannes! Great work. 👏"
89,2022-03-17 13:52:25+00:00,IBM,"@Huxley_D We get a lot of nostalgia too. 💙 Thanks for sharing, Huxley!"
90,2022-03-17 13:33:14+00:00,IBM,@Dave_Silver1 We're honored to have had your mom as an employee. A forever IBMer! 💙
91,2022-03-17 10:02:55+00:00,IBM,"@teja_rubio Great job, Jose! 💙 https://t.co/C8bHZhX9GR"
92,2022-03-17 09:21:37+00:00,IBM,"@PieroStanco1 Great job, Piero! 💙 https://t.co/8EPU9vRIbr"
93,2022-03-17 07:18:08+00:00,IBM,"@suhasvjoshi1 Great job, Suhas! 🙌 https://t.co/bYr2xiZFx4"
94,2022-03-16 20:24:17+00:00,IBM,"@AngelRivasPazos Congrats, Angel! Great work. 👏"
95,2022-03-16 19:24:05+00:00,IBM,@zyonxdesigner Well done! 👏
96,2022-03-16 16:27:06+00:00,IBM,"@bvaithy Great job, Bala! 👏"
97,2022-03-16 15:12:47+00:00,IBM,"@roshinifer333 Awesome job, Roshini! 🙌"
98,2022-03-16 14:53:14+00:00,IBM,"@Deepthi35170466 Hello, we are sorry you experienced this. Please send a message to ibmrecruitment@in.ibm.com for assistance, they will get back to you as soon as possible."
99,2022-03-16 14:35:43+00:00,IBM,"@SDegrace Well done, Starrlee. Keep learning! 💡"
100,2022-03-15 19:12:23+00:00,IBM,"@abrahamzetz Way to go, Abraham! 👏"
101,2022-03-15 18:31:04+00:00,IBM,"@OscarHerrera Congrats, Oscar! Excellent work. 👏"
102,2022-03-15 16:34:10+00:00,IBM,"@johannesbambang Well done, Johannes. Keep learning! 💡"
103,2022-03-15 14:37:29+00:00,IBM,@letterite1 Thank you for sharing. We will look into this internally.
104,2022-03-15 13:53:41+00:00,IBM,"This #WomensHistoryMonth, we’re spotlighting Milena Pribic, an IBMer responsible for helping shape the future of ethical AI. 

Discover where she gets her creative inspiration. ✨ https://t.co/zRQWR8krjH"
105,2022-03-15 00:05:02+00:00,IBM,"@KheriMonks Great job, Kheri! 🙌"
106,2022-03-14 22:06:46+00:00,IBM,"@John_Watkin5 Way to go, John! 👏👏👏"
107,2022-03-14 20:33:00+00:00,IBM,"@JanttuLindroos Congratulations, Janttu! 👁️🐝Ⓜ️"
108,2022-03-14 16:54:59+00:00,IBM,RT @IBMNews: IBM is proud to be named one of @FastCompany's Most Innovative Companies of 2022. Thank you to all IBMers for your commitment…
109,2022-03-14 16:20:42+00:00,IBM,"@precioustone25 Congrats, Chiamaka! Great work. 👏"
110,2022-03-14 16:15:43+00:00,IBM,"@LuisBalan15 Way to go, Luis! 👏"
111,2022-03-14 16:14:42+00:00,IBM,"@DannieGodigna Well done, Daniel. Keep learning! 💡"
112,2022-03-14 14:43:21+00:00,IBM,@iMarginSaaS 💙 💙 💙
113,2022-03-14 08:38:28+00:00,IBM,"@Ozrozyrt Way to go, Ozer 👏 https://t.co/q8IdF0PNwg"
114,2022-03-14 08:37:57+00:00,IBM,"@roberto_pozzi Congratulations on your achievement, Roberto 👏 https://t.co/qqTmPc0uUC"
115,2022-03-14 04:03:33+00:00,IBM,"@JDMastachi Keep up the great work, Juan! 🙌"
116,2022-03-13 11:13:23+00:00,IBM,"@JrGuina Way to go, Aguinaldo! 👏👏👏 https://t.co/taoUZi0R31"
117,2022-03-13 05:46:58+00:00,IBM,"@Sathish_asjs Great job, Sathish! 🙌"
118,2022-03-12 23:09:14+00:00,IBM,"@Zelalem45035497 Awesome work, Zelalem! 💪"
119,2022-03-12 15:58:37+00:00,IBM,@S2DAR Great to see. Keep learning! 💡
120,2022-03-12 13:13:32+00:00,IBM,"@techieSkBehera Great job, Saroj! 🙌 https://t.co/IqC6xjIi6M"
121,2022-03-12 11:19:44+00:00,IBM,@ThaPrinceReigns Awesome work! 💪 https://t.co/GIvfygLg64
122,2022-03-12 09:49:50+00:00,IBM,"@Vishwamoorthy24 Great job, Vishwamoorthy! 🙌 https://t.co/hbTk3tz1o5"
123,2022-03-12 01:08:27+00:00,IBM,"@BT4u2c Way to go, Bryan! 👏👏👏"
124,2022-03-11 21:15:04+00:00,IBM,@alagba_onile Well done! 🙌
125,2022-03-11 21:14:17+00:00,IBM,@ksaipas Way to go! 👏
126,2022-03-11 16:04:30+00:00,IBM,@PrettyDerived We'd agree. 😎
127,2022-03-11 14:18:42+00:00,IBM,"@Chathurya333 Well done, Chathurya! 🙌"
128,2022-03-11 13:11:19+00:00,IBM,"@EmilKotrc Congratulations on your achievement, Emil 👏 https://t.co/gsVnWWmk23"
129,2022-03-11 12:08:52+00:00,IBM,"@qTSVmG61T2wh7Ff Way to go, Сергей 👏 https://t.co/6762zKMXWy"
130,2022-03-11 12:08:18+00:00,IBM,"@robsxdesign Congratulations on your achievement, Robin 👏 https://t.co/lr62BVZdML"
131,2022-03-10 22:17:46+00:00,IBM,"@hansgut_martin Keep up the great work, Martin! 🙌"
132,2022-03-10 11:46:53+00:00,IBM,"@NeiSoliman Congratulations on your achievement, Neimat 👏 https://t.co/EG8mSjnpLW"
133,2022-03-10 04:07:55+00:00,IBM,"@adenusi_cece Great to see, Adenusi. Keep learning! 💡"
134,2022-03-10 00:28:52+00:00,IBM,"@nkarthikeyan4u Great to see, Karthikeyan. Keep learning! 💡"
135,2022-03-10 00:26:12+00:00,IBM,"@Tinneminy Awesome work, Kavita! 💪"
136,2022-03-09 20:48:39+00:00,IBM,"@miskirsoll Way to go, Miskir! 👏👏👏"
137,2022-03-09 16:11:42+00:00,IBM,@AndyYouens Awesome work! 💪
138,2022-03-09 16:06:31+00:00,IBM,"@FehmiTee Awesome work, Roshini! 💪"
139,2022-03-09 16:04:45+00:00,IBM,"@SDegrace Great job, Starrlee! 🙌"
140,2022-03-09 13:38:11+00:00,IBM,"@OAderoba Way to go, Olugbenga 👏 https://t.co/cBL1Y5vaPL"
141,2022-03-08 23:24:50+00:00,IBM,"@RYDEV77 Great job, Richard! 🙌"
142,2022-03-08 22:21:56+00:00,IBM,"@LaubeBrian Keep up the great work, Brian! 🙌"
143,2022-03-08 21:43:10+00:00,IBM,"@Aminebentekaya Terrific work, Amine! 👏"
144,2022-03-08 20:53:26+00:00,IBM,"@435353Mirza Way to go, Hassan! 👏"
145,2022-03-08 17:23:45+00:00,IBM,"👩🏻‍💻🧑🏾‍💼👩🏼‍🔬

In celebration of #InternationalWomensDay, take a look at some of the timeless contributions and technological advancements developed by women of IBM. ⬇️ https://t.co/zZvbuDdUXH"
146,2022-03-08 17:18:04+00:00,IBM,"@abohinc Well done, Andres. Keep learning! 💡"
147,2022-03-08 13:29:40+00:00,IBM,IBM’s 2021 Annual Report is now available. Read the Chairman’s Letter here: https://t.co/ECLzC4ZR35 https://t.co/kqSh2yMQkZ
148,2022-03-08 09:04:58+00:00,IBM,"@gemmix7 Way to go, Gemma 👏 https://t.co/Xwoi0f1uT9"
149,2022-03-07 21:59:14+00:00,IBM,"@imenselmi13 Great work, Imen. Keep learning! 💡"
150,2022-03-07 21:58:03+00:00,IBM,@cecedoesstuff Excellent work! 👏
151,2022-03-07 21:57:28+00:00,IBM,@Ugerpaul17 Awesome job! 👍
152,2022-03-07 20:04:37+00:00,IBM,"@jpazmx Great work, Jorge! 👍"
153,2022-03-07 20:03:18+00:00,IBM,"@danielgonsan Congrats, Daniel! Well done! 👏"
154,2022-03-07 17:33:01+00:00,IBM,"@optigas Well done, Gustavo. Keep up the great work! 👍"
155,2022-03-07 17:30:28+00:00,IBM,@abrahamzetz Great work! Keep learning! 💡
156,2022-03-07 17:29:11+00:00,IBM,"@adattaprolifics Way to go, Arup! 👍"
157,2022-03-07 17:27:53+00:00,IBM,@aljassariq Excellent work! 👏
158,2022-03-07 16:23:00+00:00,IBM,"@Tariq282528 Hello, thank you for your message. We are sorry to hear about your experience. We will look into this matter internally."
159,2022-03-07 16:04:54+00:00,IBM,"@Smitha1233 Hi, please forward any information you have to ibmrecruitment@in.ibm.com to report this fraudulent action."
160,2022-03-07 12:25:28+00:00,IBM,"@BrentonHancock_ Way to go, Brenton 👏 https://t.co/ofar9kLoXi"
161,2022-03-07 00:06:12+00:00,IBM,"@BT4u2c Awesome work, Bryan! 💪"
162,2022-03-05 15:02:28+00:00,IBM,"@VidyasagarMSC Way to go, Vidyasagar! 👏👏👏 https://t.co/2mviRnA436"
163,2022-03-05 13:42:55+00:00,IBM,"@Jason21307657 Way to go, Jason 👏 https://t.co/aMzeuiscKQ"
164,2022-03-05 11:05:56+00:00,IBM,@ELANGOV93681997 Congratulations on your achievement👏 https://t.co/ORP7CtKLOR
165,2022-03-05 07:33:16+00:00,IBM,@Sathish_asjs Way to go!👏 https://t.co/CavYQ6LeFs
166,2022-03-05 03:04:45+00:00,IBM,@bytedyo Great job! 🙌
167,2022-03-04 22:04:25+00:00,IBM,"@MarioRosas Great job, Mario! 🙌"
168,2022-03-04 19:57:41+00:00,IBM,@SDegrace 💙 💙 💙
169,2022-03-04 19:53:41+00:00,IBM,"@mannkizubani Hi there, please send a message to ibmrecruitment@in.ibm.com for assistance, they will get back to you as soon as possible."
170,2022-03-04 18:08:59+00:00,IBM,@ksaipas Awesome work! 💪
171,2022-03-04 17:34:24+00:00,IBM,IBM stands with Ukraine. Read the statement from IBM CEO Arvind Krishna: https://t.co/z49ksERAYX https://t.co/CDYpZm87OS
172,2022-03-04 15:09:59+00:00,IBM,"@OAderoba Way to go, Olugbenga! 👏👏👏"
173,2022-03-04 15:08:36+00:00,IBM,"@jpp07 Congrats, Jon! We're excited to have you join us 😀"
174,2022-03-04 13:02:40+00:00,IBM,"@YvesVS Great to see, Yves. Keep learning! 💡 https://t.co/8XexYDa6XA"
175,2022-03-04 03:39:55+00:00,IBM,"@HouseOf_Jules Great job, Julia! 🙌"
176,2022-03-04 03:38:11+00:00,IBM,@GADV17 Awesome work! 💪
177,2022-03-03 19:56:46+00:00,IBM,"@EastonKnight Terrific work, Easton! 👍"
178,2022-03-03 19:30:23+00:00,IBM,@CloudBalta Great job! 👍
179,2022-03-03 19:29:08+00:00,IBM,@LeahNAlexander Excellent work! 👏 https://t.co/nnmNodwLrv
180,2022-03-03 16:45:30+00:00,IBM,"@7bits_david Congrats, David! Well done! 👏"
181,2022-03-03 16:42:25+00:00,IBM,"@smdotdev Great work, Sajid! 👏"
182,2022-03-03 15:11:06+00:00,IBM,@graemeknows Wow! 🤩
183,2022-03-03 13:48:38+00:00,IBM,"@marcondes001 Way to go, Marcondes! 👏👏👏 https://t.co/cmpb2P2T1l"
184,2022-03-03 11:00:28+00:00,IBM,"@govindrkannan Great job, Govind! 🙌 https://t.co/k88TpB53i3"
185,2022-03-03 07:09:49+00:00,IBM,"@Balaji30932941 Hi Balaji, you can join our Talent Network to stay informed about career opportunities: https://t.co/qUrakbHDq9"
186,2022-03-03 07:07:18+00:00,IBM,"@ial_ux Great job, Ingrid! 🙌 https://t.co/8lAPEjE4qp"
187,2022-03-03 05:26:46+00:00,IBM,"@HectorAyalaSal1 Great job, Hector! 🙌"
188,2022-03-03 04:06:43+00:00,IBM,"@hzeidam1 Keep up the great work, Hassan! 🙌"
189,2022-03-03 03:04:19+00:00,IBM,"@biodilarastro Great job, Dilara! 🙌"
190,2022-03-02 23:17:49+00:00,IBM,"@lfmanrique1 Way to go, Luis! 👏👏👏"
191,2022-03-02 17:17:37+00:00,IBM,@inventorzang Great job! 🙌
192,2022-03-02 16:43:07+00:00,IBM,"@manidg We're happy you're having a great time back, Mani! 🌱"
193,2022-03-02 15:52:22+00:00,IBM,"@Tinneminy Keep up the awesome learning, Kavita! 👏"
194,2022-03-02 15:52:02+00:00,IBM,"@dbeaumont266 Great to see, David. Keep learning! 💡"
195,2022-03-02 15:50:28+00:00,IBM,@bcotnoiribm Awesome work! 💪
196,2022-03-02 13:37:12+00:00,IBM,"@khlenam Way to go, Klenam 👏 https://t.co/lhgVKcHTed"
197,2022-03-02 11:11:42+00:00,IBM,"@JensKassert Great job, Jens! 🙌 https://t.co/LePdL10I07"
198,2022-03-02 05:50:08+00:00,IBM,@EzziDead Great job! 🙌
199,2022-03-02 05:04:39+00:00,IBM,"@Appsorwebs Great job, Michael! 🙌"
200,2022-03-25 16:16:36+00:00,Tesla,Come join the Giga Berlin team! https://t.co/p1PVbG8c6x https://t.co/AyBsX36lNN
201,2022-03-22 19:11:28+00:00,Tesla,First Model Y deliveries at Giga Berlin https://t.co/JCneGrBJRA
202,2022-03-10 18:53:44+00:00,Tesla,"RT @TeslaSolar: Solar Roof lets you become your own renewable energy utility. Generate clean energy and drive on solar.
📸: @bethlyp on IG h…"
203,2022-03-09 16:51:08+00:00,Tesla,🎨 at Giga Berlin https://t.co/ojIvG9cg4F
204,2022-03-06 08:22:41+00:00,Tesla,"Giga Berlin darf eröffnen 🇩🇪🚘 

Come join the team! https://t.co/OdNeEGt5eB"
205,2022-02-22 19:06:53+00:00,Tesla,First Model Y deliveries in the UK https://t.co/BRs4mmmOGL
206,2022-02-18 19:25:16+00:00,Tesla,Celebrating our one millionth 4680 cell in January https://t.co/d19IPFu18u
207,2022-02-17 19:41:04+00:00,Tesla,You can now customize how your Tesla appears on the screen and app with the Car Colorizer https://t.co/BvnrCxEw2O
208,2022-02-16 12:32:39+00:00,Tesla,RT @TeslaCharging: Non-Tesla vehicles can now charge at all Superchargers in the Netherlands via the Tesla app.  Learn more at https://t.co…
209,2022-02-06 00:43:43+00:00,Tesla,RT @elonmusk: Tesla Model S &amp; X Plaid are so fun!
210,2022-02-02 14:30:46+00:00,Tesla,View a breakdown of your charging history and gas savings in the Tesla app https://t.co/9zPCjBZjoQ
211,2022-01-31 13:41:10+00:00,Tesla,RT @TeslaCharging: Non-Tesla vehicles can now charge at select Superchargers in France and Norway via the Tesla app. Learn more at https://…
212,2022-01-28 21:51:02+00:00,Tesla,We started equipment testing at Giga Berlin through the vehicle production process in late 2021 https://t.co/lIcDY8BPJB
213,2022-01-28 21:51:00+00:00,Tesla,Giga Shanghai continues to be our main export hub https://t.co/a9QB3oCmvv
214,2022-01-28 21:50:58+00:00,Tesla,Our Fremont factory achieved record production in 2021 https://t.co/llRXjX8nF4
215,2022-01-28 21:50:56+00:00,Tesla,"In late 2021, we started building Model Ys at Giga Texas. After final certification of Austin-made Model Y, we plan to start deliveries to customers https://t.co/PsmxlO9iRO"
216,2022-01-28 21:50:54+00:00,Tesla,2021 was a breakthrough year for EVs. Thank you to Tesla employees &amp; owners! https://t.co/DOAtk54J5v
217,2022-01-21 09:18:55+00:00,Tesla,Graffiti art at Giga Berlin https://t.co/aOj4kZNcbU
218,2022-01-14 09:17:44+00:00,Tesla,RT @elonmusk: Tesla merch buyable with Dogecoin
219,2022-01-12 18:35:47+00:00,Tesla,"Solar Roof keeps snow &amp; ice off your roof

📸: @Xenius101 https://t.co/Xfj9XGRUX1"
220,2022-01-10 15:51:20+00:00,Tesla,"Drive anywhere in the US using the Supercharger network, now in all 50 states https://t.co/SptUN4ipRK"
221,2022-01-07 03:47:34+00:00,Tesla,"Plaid Track Mode now rolling out in North America
https://t.co/1PR60pNb8H"
222,2022-01-05 16:20:38+00:00,Tesla,"When you discover the megaphone… 📢 

🎥: @HayleyyMiller https://t.co/2AvhGlgCiR"
223,2022-01-02 17:20:05+00:00,Tesla,Production &amp; deliveries in Q4 exceeded 300k vehicles https://t.co/xE7LnWG0va
224,2021-12-25 20:30:58+00:00,Tesla,Merry Christmas to all! 🎄 https://t.co/QhOMe02pxy
225,2021-12-24 20:51:37+00:00,Tesla,S3XY Light Show https://t.co/FuBTAVB8Ju
226,2021-12-24 20:07:26+00:00,Tesla,RT @elonmusk: Tesla holiday software update goes to wide release today!
227,2021-12-24 16:40:31+00:00,Tesla,Complete list of features here. Happy holidays! → https://t.co/7DhUW0KUgO
228,2021-12-24 16:40:31+00:00,Tesla,Automatically see a live camera view of your blind spot when activating your turn signal https://t.co/FG9EOPe95D
229,2021-12-24 16:40:23+00:00,Tesla,Talk through your Tesla with Boombox Megaphone 📢 https://t.co/8xMO2bHP7L
230,2021-12-24 16:40:03+00:00,Tesla,Defeat Dr. Eggman as the fastest hedgehog of all time 🎮 https://t.co/jrLjYTV6ne
231,2021-12-24 16:39:44+00:00,Tesla,Drag &amp; drop your favorite apps along the bottom menu bar for easy access https://t.co/GpD2HzB4GY
232,2021-12-24 16:39:36+00:00,Tesla,Program your own light show to make your Tesla dance! → https://t.co/nFm8ES2Zlv https://t.co/Rc4q7RuDu0
233,2021-12-24 16:39:18+00:00,Tesla,V11 holiday release rolling out now 🎅
234,2021-12-22 17:14:55+00:00,Tesla,https://t.co/ouYW1FFNCD https://t.co/XMbPjePm5v
235,2021-12-18 23:01:42+00:00,Tesla,RT @TeslaCharging: Avoid the rush this holiday season and charge for free during off‑peak hours at Superchargers along select travel routes…
236,2021-12-07 00:03:45+00:00,Tesla,"Tesla stability control systems measure your steering &amp; pedal inputs against each wheel’s available grip, adjusting torque to give you the best traction https://t.co/EvfoGkaI7O"
237,2021-12-06 10:40:31+00:00,Tesla,"RT @elonmusk: As always, Tesla is looking for hardcore AI engineers who care about solving problems that directly affect people’s lives in…"
238,2021-12-03 11:41:52+00:00,Tesla,"In Camp Mode, your Tesla will maintain airflow, temperature, interior lighting, as well as play music &amp; power devices https://t.co/rTBwBWBaGj"
239,2021-12-02 14:37:21+00:00,Tesla,https://t.co/XQvbytjrJ2
240,2021-12-02 14:36:59+00:00,Tesla,Cyberquad for Kids 😎 https://t.co/V9o355OArP
241,2021-12-01 20:47:13+00:00,Tesla,"RT @TeslaSolar: New Solar Roof tiles can deliver a 22% increase in power, resulting in more energy offset https://t.co/pxxPPgeB8s"
242,2021-12-01 00:30:15+00:00,Tesla,"RT @elonmusk: Blow the whistle on Tesla!
https://t.co/c86hLA0iQK"
243,2021-11-17 20:04:32+00:00,Tesla,RT @TeslaSolar: 250k Powerwall installs globally ☀️🔋⚡️
244,2021-11-11 16:21:16+00:00,Tesla,RT @TeslaCharging: 30k Superchargers around the world — and counting https://t.co/Yw7m3cJ6HA
245,2021-11-01 16:35:49+00:00,Tesla,Talk through your Tesla using the Tesla app https://t.co/aYk8t9J4Hl
